sample_number,test_number,name,entry,units,status
115169,515169,Potency,95.42,%,I
115170,515170,Potency,99.68,%,A
115171,515171,Content,,%,A
115172,515172,Potency,93.48,%,I
115173,515173,,,%,A
115174,515174,,99.41,%,A
115175,515175,,94.72,%,A
115176,515176,Potency,95.34,%,I
115177,515177,Content,97.33,%,I
115178,515178,,95.54,%,A
115179,515179,Content,98.67,%,I
115180,515180,Potency,93.48,%,A
115181,515181,Potency,,%,A
115182,515182,Content,93.34,%,A
115183,515183,Content,93.35,%,A
115184,515184,Content,93.91,%,I
115185,515185,,,%,A
115186,515186,Potency,98.47,%,A
115187,515187,Content,96.09,%,I
115188,515188,,96.14,%,I
115189,515189,Potency,96.24,%,A
115190,515190,Potency,,%,I
115191,515191,Content,96.98,%,A
115192,515192,,95.15,%,A
115193,515193,Content,,%,I
115194,515194,,98.96,%,I
115195,515195,,96.19,%,A
115196,515196,Potency,93.87,%,A
115197,515197,,96.76,%,A
115198,515198,,93.56,%,A
115199,515199,,,%,A
115200,515200,Potency,91.96,%,A
115201,515201,,97.54,%,I
115202,515202,Potency,90.27,%,A
115203,515203,Content,97.29,%,A
115204,515204,Potency,99.38,%,A
115205,515205,Potency,94.66,%,A
115206,515206,Potency,92.36,%,A
115207,515207,,90.86,%,A
115208,515208,Potency,94.07,%,A
115209,515209,,91.62,%,A
115210,515210,Content,94.88,%,I
115211,515211,Content,98.04,%,A
115212,515212,,95.15,%,A
115213,515213,,99.27,%,I
115214,515214,Potency,97.45,%,I
115215,515215,Potency,98.06,%,A
115216,515216,Content,94.49,%,I
115217,515217,,94.02,%,I
115218,515218,Potency,97.38,%,A
115219,515219,Content,98.86,%,I
115220,515220,,90.13,%,A
115221,515221,Content,91.77,%,A
115222,515222,Content,98.49,%,I
115223,515223,Content,93.62,%,I
115224,515224,,,%,A
115225,515225,Content,93.78,%,A
115226,515226,,98.7,%,A
115227,515227,,95.73,%,A
115228,515228,Content,95.11,%,I
115229,515229,,93.05,%,I
115230,515230,Potency,97.31,%,A
115231,515231,,97.73,%,I
115232,515232,Potency,91.21,%,A
115233,515233,,99.5,%,I
115234,515234,Potency,,%,A
115235,515235,Content,93.86,%,I
115236,515236,Potency,98.08,%,A
115237,515237,Content,94.35,%,A
115238,515238,Potency,90.24,%,I
115239,515239,,98.51,%,A
115240,515240,,97.7,%,A
115241,515241,,97.41,%,A
115242,515242,,,%,A
115243,515243,,93.89,%,A
115244,515244,Content,91.37,%,I
115245,515245,Content,,%,I
115246,515246,,99.96,%,I
115247,515247,Potency,96.31,%,I
115248,515248,,94.32,%,A
115249,515249,,99.52,%,A
115250,515250,,97.73,%,I
115251,515251,Content,96.35,%,A
115252,515252,Content,97.09,%,I
115253,515253,Content,93.23,%,A
115254,515254,,93.59,%,A
115255,515255,Potency,97.89,%,A
115256,515256,Content,94.34,%,I
115257,515257,Content,95.34,%,A
115258,515258,Content,96.18,%,I
115259,515259,Potency,94.77,%,A
115260,515260,Potency,99.47,%,I
115261,515261,Potency,92.37,%,I
115262,515262,Potency,95.54,%,A
115263,515263,Content,94.64,%,I
115264,515264,Potency,94.72,%,A
115265,515265,,90.32,%,A
115266,515266,Content,95.08,%,I
115267,515267,,98.45,%,I
115268,515268,Content,99.54,%,A
115269,515269,,94.63,%,A
115270,515270,,,%,I
115271,515271,Potency,98.78,%,A
115272,515272,Potency,92.34,%,I
115273,515273,Content,91.42,%,A
115274,515274,Potency,98.11,%,A
115275,515275,Content,90.68,%,A
115276,515276,Potency,99.91,%,I
115277,515277,Content,91.0,%,A
115278,515278,,93.86,%,I
115279,515279,Potency,95.31,%,A
115280,515280,Content,96.41,%,A
115281,515281,Potency,96.17,%,I
115282,515282,,92.46,%,I
115283,515283,,98.94,%,A
115284,515284,Potency,93.72,%,I
115285,515285,Potency,92.86,%,I
115286,515286,,99.57,%,I
115287,515287,,94.43,%,A
115288,515288,Potency,95.46,%,I
115289,515289,,,%,I
115290,515290,,90.31,%,I
115291,515291,Content,97.28,%,I
115292,515292,,90.74,%,I
115293,515293,Potency,90.01,%,I
115294,515294,,96.9,%,A
115295,515295,Potency,97.28,%,I
115296,515296,Content,91.81,%,A
115297,515297,Potency,95.96,%,A
115298,515298,Potency,93.43,%,A
115299,515299,,98.66,%,I
115300,515300,Potency,93.17,%,A
115301,515301,Content,93.42,%,I
115302,515302,,91.13,%,I
115303,515303,,98.62,%,I
115304,515304,Content,99.08,%,I
115305,515305,Potency,98.54,%,I
115306,515306,,94.37,%,I
115307,515307,,90.72,%,A
115308,515308,Content,97.72,%,I
115309,515309,Content,98.83,%,A
115310,515310,,92.08,%,I
115311,515311,Content,93.3,%,I
115312,515312,Potency,99.55,%,A
115313,515313,Content,94.15,%,A
115314,515314,Content,99.64,%,A
115315,515315,Content,90.89,%,A
115316,515316,Content,,%,I
115317,515317,Content,99.65,%,A
115318,515318,,98.35,%,I
115319,515319,Content,95.1,%,I
115320,515320,,97.68,%,I
115321,515321,Potency,97.72,%,I
115322,515322,Content,99.13,%,A
115323,515323,,93.97,%,I
115324,515324,Content,99.67,%,I
115325,515325,Content,91.14,%,A
115326,515326,Content,,%,I
115327,515327,Content,94.1,%,I
115328,515328,,,%,A
115329,515329,Content,95.11,%,A
115330,515330,Content,93.49,%,A
115331,515331,Potency,,%,I
115332,515332,Content,,%,I
115333,515333,Content,97.45,%,A
115334,515334,Content,91.87,%,A
115335,515335,,97.8,%,I
115336,515336,Potency,,%,I
115337,515337,Content,98.59,%,A
115338,515338,Potency,97.87,%,I
115339,515339,Content,90.02,%,A
115340,515340,,98.38,%,I
115341,515341,Content,,%,I
115342,515342,,98.98,%,I
115343,515343,,99.97,%,I
115344,515344,Content,,%,A
115345,515345,Content,94.92,%,A
115346,515346,Content,92.08,%,I
115347,515347,Potency,92.77,%,A
115348,515348,,98.39,%,A
115349,515349,,99.43,%,A
115350,515350,Potency,98.46,%,A
115351,515351,Potency,98.05,%,I
115352,515352,,97.02,%,A
115353,515353,Potency,97.93,%,I
115354,515354,Content,92.26,%,A
115355,515355,Potency,90.98,%,A
115356,515356,Content,93.68,%,I
115357,515357,Potency,95.54,%,A
115358,515358,Potency,90.18,%,A
115359,515359,Content,98.25,%,I
115360,515360,,,%,A
115361,515361,Potency,98.42,%,A
115362,515362,Potency,92.97,%,A
115363,515363,,95.64,%,A
115364,515364,Content,99.3,%,A
115365,515365,,98.5,%,A
115366,515366,Content,90.68,%,A
115367,515367,Content,90.45,%,I
115368,515368,Content,91.31,%,I
115369,515369,,93.57,%,I
115370,515370,Content,97.9,%,A
115371,515371,Content,97.97,%,I
115372,515372,Potency,91.42,%,A
115373,515373,,97.15,%,I
115374,515374,Content,95.48,%,I
115375,515375,Content,98.01,%,I
115376,515376,,98.08,%,A
115377,515377,Content,96.82,%,A
115378,515378,Content,97.85,%,A
115379,515379,Potency,95.17,%,I
115380,515380,Potency,94.43,%,A
115381,515381,,97.48,%,A
115382,515382,Potency,91.79,%,A
115383,515383,,95.0,%,A
115384,515384,Potency,94.18,%,I
115385,515385,,91.91,%,A
115386,515386,Content,90.75,%,I
115387,515387,Content,90.87,%,A
115388,515388,Content,94.4,%,A
115389,515389,Content,97.08,%,A
115390,515390,Content,97.41,%,A
115391,515391,,98.7,%,I
115392,515392,,92.01,%,I
115393,515393,Content,98.79,%,I
115394,515394,Potency,,%,A
115395,515395,,93.94,%,I
115396,515396,Content,99.69,%,I
115397,515397,Potency,98.93,%,I
115398,515398,Potency,95.88,%,I
115399,515399,Potency,91.7,%,I
115400,515400,,94.3,%,I
115401,515401,,93.75,%,A
115402,515402,,92.79,%,I
115403,515403,Content,91.29,%,I
115404,515404,,95.2,%,A
115405,515405,,99.76,%,A
115406,515406,Content,91.3,%,A
115407,515407,,96.9,%,I
115408,515408,Potency,98.39,%,I
115409,515409,Content,98.58,%,A
115410,515410,Content,91.13,%,I
115411,515411,,90.53,%,A
115412,515412,Content,98.38,%,I
115413,515413,Potency,95.69,%,A
115414,515414,Content,97.12,%,I
115415,515415,,97.51,%,I
115416,515416,Potency,93.22,%,I
115417,515417,Content,93.72,%,I
115418,515418,,96.65,%,I
115419,515419,Content,97.69,%,I
115420,515420,,,%,A
115421,515421,,98.45,%,A
115422,515422,Content,97.85,%,A
115423,515423,Content,,%,I
115424,515424,Content,91.66,%,A
115425,515425,Content,91.03,%,A
115426,515426,Potency,98.56,%,I
115427,515427,Potency,96.54,%,I
115428,515428,Content,99.51,%,I
115429,515429,,91.99,%,I
115430,515430,,,%,A
115431,515431,Content,99.85,%,I
115432,515432,Potency,94.69,%,A
115433,515433,,93.79,%,I
115434,515434,,91.15,%,A
115435,515435,Content,,%,A
115436,515436,Potency,99.94,%,I
115437,515437,,91.34,%,A
115438,515438,Content,94.67,%,A
115439,515439,Content,90.76,%,I
115440,515440,,91.41,%,A
115441,515441,,91.07,%,I
115442,515442,Potency,95.95,%,A
115443,515443,Content,94.01,%,A
115444,515444,Content,93.9,%,A
115445,515445,Content,94.44,%,I
115446,515446,Content,97.43,%,I
115447,515447,Content,91.12,%,A
115448,515448,Potency,91.98,%,I
115449,515449,Potency,92.99,%,I
115450,515450,Content,99.26,%,I
115451,515451,,94.57,%,A
115452,515452,,90.88,%,A
115453,515453,Content,96.68,%,A
115454,515454,,95.59,%,A
115455,515455,Potency,95.41,%,I
115456,515456,Content,,%,A
115457,515457,Content,94.25,%,I
115458,515458,,96.3,%,I
115459,515459,Potency,97.41,%,A
115460,515460,Content,96.1,%,I
115461,515461,,94.17,%,A
115462,515462,Potency,97.16,%,I
115463,515463,,,%,A
115464,515464,,91.08,%,I
115465,515465,Potency,97.51,%,I
115466,515466,,93.54,%,A
115467,515467,Content,92.76,%,A
115468,515468,Potency,95.83,%,A
115469,515469,Potency,99.33,%,A
115470,515470,,,%,A
115471,515471,Potency,91.09,%,I
115472,515472,,98.23,%,A
115473,515473,Potency,91.69,%,A
115474,515474,Content,99.7,%,A
115475,515475,Content,96.99,%,A
115476,515476,Content,93.55,%,I
115477,515477,Content,99.2,%,A
115478,515478,Content,93.5,%,A
115479,515479,Content,96.19,%,I
115480,515480,Potency,,%,I
115481,515481,Potency,97.63,%,I
115482,515482,Content,91.23,%,A
115483,515483,Potency,96.7,%,A
115484,515484,,91.2,%,A
115485,515485,Potency,,%,I
115486,515486,Potency,98.03,%,I
115487,515487,,93.95,%,A
115488,515488,Content,,%,A
115489,515489,Content,95.33,%,A
115490,515490,Content,94.65,%,I
115491,515491,,91.54,%,I
115492,515492,,94.72,%,I
115493,515493,Potency,93.7,%,I
115494,515494,,90.7,%,A
115495,515495,Potency,90.68,%,A
115496,515496,Potency,95.15,%,I
115497,515497,Potency,95.24,%,A
115498,515498,Potency,90.74,%,I
115499,515499,,93.53,%,A
115500,515500,Content,91.5,%,I
115501,515501,Potency,96.84,%,A
115502,515502,Potency,96.86,%,I
115503,515503,Content,95.15,%,A
115504,515504,,97.38,%,I
115505,515505,,94.42,%,I
115506,515506,Content,97.85,%,A
115507,515507,,92.71,%,A
115508,515508,Potency,90.84,%,I
115509,515509,Content,94.94,%,I
115510,515510,,93.3,%,I
115511,515511,Potency,92.32,%,I
115512,515512,Potency,91.96,%,A
115513,515513,Content,90.41,%,A
115514,515514,Potency,92.79,%,I
115515,515515,Potency,94.0,%,I
115516,515516,Potency,99.75,%,I
115517,515517,Potency,95.12,%,I
115518,515518,Content,95.68,%,A
115519,515519,Potency,94.06,%,A
115520,515520,Potency,93.06,%,A
115521,515521,Potency,91.46,%,A
115522,515522,Potency,93.17,%,A
115523,515523,,91.64,%,I
115524,515524,Content,99.75,%,A
115525,515525,Potency,91.79,%,I
115526,515526,Content,94.24,%,I
115527,515527,Content,96.07,%,I
115528,515528,,99.87,%,A
115529,515529,Content,,%,I
115530,515530,Content,91.41,%,I
115531,515531,,91.33,%,I
115532,515532,Content,,%,A
115533,515533,Potency,95.11,%,I
115534,515534,,,%,I
115535,515535,Content,90.19,%,I
115536,515536,,92.28,%,I
115537,515537,Potency,94.05,%,I
115538,515538,Content,93.22,%,A
115539,515539,,99.94,%,A
115540,515540,Potency,95.1,%,A
115541,515541,Potency,91.28,%,I
115542,515542,,97.25,%,A
115543,515543,Potency,90.38,%,I
115544,515544,Potency,94.68,%,I
115545,515545,Potency,94.37,%,I
115546,515546,,96.07,%,I
115547,515547,,96.94,%,A
115548,515548,,90.52,%,I
115549,515549,Content,91.83,%,A
115550,515550,,92.97,%,A
115551,515551,,93.04,%,I
115552,515552,Content,93.1,%,I
115553,515553,,95.83,%,I
115554,515554,Potency,93.07,%,I
115555,515555,Potency,95.92,%,I
115556,515556,Potency,97.97,%,I
115557,515557,Content,90.68,%,A
115558,515558,Content,90.56,%,A
115559,515559,Potency,94.85,%,I
115560,515560,Content,,%,I
115561,515561,,97.25,%,I
115562,515562,Potency,97.78,%,A
115563,515563,,92.26,%,I
115564,515564,Potency,97.66,%,A
115565,515565,,91.42,%,I
115566,515566,Potency,94.26,%,A
115567,515567,Content,94.06,%,A
115568,515568,Potency,96.08,%,A
115569,515569,Potency,98.68,%,A
115570,515570,Potency,92.9,%,A
115571,515571,Potency,99.24,%,I
115572,515572,,,%,A
115573,515573,Potency,90.3,%,A
115574,515574,Potency,96.82,%,I
115575,515575,Potency,97.5,%,A
115576,515576,,99.96,%,I
115577,515577,Content,94.77,%,I
115578,515578,,92.13,%,I
115579,515579,Content,95.36,%,A
115580,515580,Content,92.55,%,I
115581,515581,Potency,96.72,%,A
115582,515582,Potency,98.27,%,I
115583,515583,Potency,96.41,%,A
115584,515584,,90.37,%,I
115585,515585,Potency,96.08,%,I
115586,515586,Content,92.93,%,I
115587,515587,Potency,96.17,%,A
115588,515588,Potency,91.09,%,I
115589,515589,,90.58,%,I
115590,515590,Content,90.56,%,A
115591,515591,Content,95.13,%,A
115592,515592,Content,96.89,%,A
115593,515593,Content,92.82,%,I
115594,515594,,94.5,%,A
115595,515595,Content,95.58,%,I
115596,515596,Content,95.86,%,I
115597,515597,,91.87,%,I
115598,515598,,90.56,%,A
115599,515599,Content,96.7,%,A
115600,515600,,95.74,%,I
115601,515601,Content,93.08,%,A
115602,515602,,94.03,%,A
115603,515603,,99.38,%,A
115604,515604,Potency,94.63,%,I
115605,515605,Content,92.19,%,A
115606,515606,Content,99.25,%,I
115607,515607,Content,99.63,%,A
115608,515608,,94.49,%,A
115609,515609,,95.33,%,I
115610,515610,Potency,98.38,%,I
115611,515611,Content,,%,I
115612,515612,,93.01,%,A
115613,515613,Content,99.99,%,I
115614,515614,Content,90.52,%,I
115615,515615,,90.4,%,I
115616,515616,,94.09,%,A
115617,515617,Potency,99.97,%,I
115618,515618,,93.92,%,I
115619,515619,Potency,91.44,%,I
115620,515620,,90.28,%,A
115621,515621,,94.14,%,I
115622,515622,Content,90.19,%,A
115623,515623,Content,98.1,%,A
115624,515624,,94.15,%,I
115625,515625,Content,96.2,%,I
115626,515626,Potency,95.94,%,I
115627,515627,,91.29,%,A
115628,515628,Content,98.38,%,A
115629,515629,Content,97.52,%,I
115630,515630,Potency,91.88,%,A
115631,515631,Potency,90.27,%,A
115632,515632,,99.16,%,I
115633,515633,Content,,%,I
115634,515634,Content,94.21,%,I
115635,515635,Potency,94.9,%,A
115636,515636,,90.93,%,I
115637,515637,Potency,97.49,%,A
115638,515638,Potency,96.57,%,A
115639,515639,Potency,92.44,%,A
115640,515640,Potency,93.31,%,A
115641,515641,Content,93.7,%,A
115642,515642,Potency,90.0,%,A
115643,515643,Content,95.71,%,A
115644,515644,,98.92,%,I
115645,515645,,96.36,%,I
115646,515646,Potency,94.2,%,I
115647,515647,Potency,91.36,%,A
115648,515648,Content,94.93,%,A
115649,515649,Content,99.12,%,A
115650,515650,Potency,91.35,%,I
115651,515651,Potency,95.11,%,I
115652,515652,,,%,A
115653,515653,Potency,91.76,%,I
115654,515654,,94.47,%,I
115655,515655,,92.66,%,I
115656,515656,Content,94.43,%,I
115657,515657,,95.91,%,I
115658,515658,Content,98.48,%,A
115659,515659,Content,94.38,%,A
115660,515660,,97.35,%,I
115661,515661,Potency,,%,I
115662,515662,Content,95.11,%,A
115663,515663,,90.29,%,I
115664,515664,Content,97.71,%,I
115665,515665,,97.29,%,A
115666,515666,Potency,93.82,%,I
115667,515667,Potency,92.13,%,A
115668,515668,Content,94.66,%,I
115669,515669,Content,99.72,%,A
115670,515670,,93.87,%,I
115671,515671,Potency,,%,A
115672,515672,Content,94.43,%,A
115673,515673,Content,95.23,%,I
115674,515674,Potency,,%,I
115675,515675,,93.34,%,A
115676,515676,,99.94,%,I
115677,515677,,97.06,%,A
115678,515678,Content,91.15,%,A
115679,515679,Content,99.31,%,A
115680,515680,,97.83,%,A
115681,515681,Content,,%,A
115682,515682,Content,94.64,%,A
115683,515683,,94.39,%,I
115684,515684,Potency,96.97,%,A
115685,515685,Content,93.78,%,A
115686,515686,Content,98.65,%,A
115687,515687,Content,96.03,%,A
115688,515688,,99.75,%,I
115689,515689,,92.73,%,A
115690,515690,,95.9,%,A
115691,515691,,96.91,%,A
115692,515692,Content,96.75,%,I
115693,515693,,94.67,%,A
115694,515694,,97.56,%,I
115695,515695,Potency,98.62,%,A
115696,515696,Content,97.22,%,A
115697,515697,,92.83,%,A
115698,515698,Potency,99.77,%,I
115699,515699,,98.96,%,I
115700,515700,Content,99.87,%,A
115701,515701,Content,97.72,%,A
115702,515702,Content,90.4,%,A
115703,515703,Content,90.78,%,I
115704,515704,Potency,,%,A
115705,515705,,94.57,%,I
115706,515706,,98.91,%,I
115707,515707,Potency,93.52,%,A
115708,515708,Content,97.72,%,A
115709,515709,Content,,%,A
115710,515710,,97.84,%,A
115711,515711,,98.65,%,I
115712,515712,Content,,%,I
115713,515713,Content,99.45,%,A
115714,515714,Content,95.57,%,I
115715,515715,Potency,96.37,%,A
115716,515716,Potency,96.87,%,I
115717,515717,,96.81,%,I
115718,515718,,96.63,%,A
115719,515719,Content,98.52,%,I
115720,515720,Potency,96.29,%,A
115721,515721,Potency,97.2,%,I
115722,515722,Potency,92.27,%,I
115723,515723,,92.27,%,I
115724,515724,Potency,96.8,%,A
115725,515725,Content,91.64,%,I
115726,515726,Potency,90.87,%,I
115727,515727,Content,94.89,%,I
115728,515728,Potency,95.61,%,A
115729,515729,Potency,94.01,%,A
115730,515730,,,%,I
115731,515731,Potency,94.87,%,I
115732,515732,,95.45,%,A
115733,515733,Potency,93.65,%,A
115734,515734,Content,97.12,%,A
115735,515735,Content,91.69,%,I
115736,515736,,93.14,%,A
115737,515737,,,%,I
115738,515738,Content,90.32,%,A
115739,515739,Content,90.09,%,I
115740,515740,Content,90.96,%,A
115741,515741,,94.67,%,I
115742,515742,,91.28,%,A
115743,515743,,93.53,%,I
115744,515744,,93.97,%,I
115745,515745,Content,92.19,%,I
115746,515746,Potency,96.59,%,I
115747,515747,Content,98.92,%,A
115748,515748,Potency,96.76,%,I
115749,515749,Potency,95.0,%,I
115750,515750,Potency,97.69,%,I
115751,515751,,90.36,%,I
115752,515752,Potency,99.57,%,A
115753,515753,,97.75,%,I
115754,515754,Potency,96.44,%,I
115755,515755,Content,93.79,%,I
115756,515756,Content,97.03,%,A
115757,515757,Content,93.36,%,I
115758,515758,Content,95.03,%,A
115759,515759,,91.82,%,I
115760,515760,,98.22,%,A
115761,515761,Content,90.84,%,I
115762,515762,,91.79,%,I
115763,515763,Content,93.04,%,A
115764,515764,Content,91.24,%,I
115765,515765,Potency,99.51,%,I
115766,515766,Potency,94.79,%,A
115767,515767,Content,93.48,%,A
115768,515768,Potency,,%,I
115769,515769,,91.23,%,I
115770,515770,Content,91.83,%,I
115771,515771,,97.47,%,A
115772,515772,Content,97.95,%,A
115773,515773,Potency,93.54,%,I
115774,515774,Content,99.94,%,I
115775,515775,Potency,91.46,%,A
115776,515776,,98.94,%,A
115777,515777,,93.41,%,A
115778,515778,Content,99.97,%,I
115779,515779,Content,91.68,%,I
115780,515780,,92.76,%,I
115781,515781,Potency,,%,A
115782,515782,Content,92.94,%,I
115783,515783,Potency,,%,A
115784,515784,Potency,92.27,%,A
115785,515785,Content,92.41,%,I
115786,515786,,94.95,%,I
115787,515787,Potency,95.02,%,A
115788,515788,Content,96.23,%,A
115789,515789,Content,96.85,%,A
115790,515790,Potency,97.09,%,A
115791,515791,,92.33,%,I
115792,515792,Potency,92.48,%,A
115793,515793,Content,91.39,%,A
115794,515794,Content,96.84,%,A
115795,515795,Content,96.82,%,A
115796,515796,Content,92.55,%,A
115797,515797,,90.14,%,A
115798,515798,Content,93.62,%,A
115799,515799,Potency,92.84,%,I
115800,515800,Potency,91.93,%,A
115801,515801,Potency,97.02,%,I
115802,515802,Content,93.01,%,I
115803,515803,Content,,%,A
115804,515804,Content,93.14,%,I
115805,515805,Content,95.46,%,A
115806,515806,Content,98.09,%,A
115807,515807,Potency,99.8,%,A
115808,515808,,95.13,%,I
115809,515809,,99.42,%,I
115810,515810,Potency,98.83,%,I
115811,515811,Potency,,%,A
115812,515812,Potency,95.97,%,A
115813,515813,,93.21,%,A
115814,515814,,93.52,%,I
115815,515815,,91.91,%,A
115816,515816,Content,90.74,%,A
115817,515817,Content,,%,A
115818,515818,,97.15,%,A
115819,515819,Potency,92.81,%,A
115820,515820,Content,,%,A
115821,515821,Potency,93.75,%,A
115822,515822,,,%,A
115823,515823,Potency,91.55,%,A
115824,515824,Content,97.53,%,A
115825,515825,Potency,91.42,%,I
115826,515826,Content,98.28,%,I
115827,515827,Potency,98.52,%,A
115828,515828,,95.67,%,A
115829,515829,,94.28,%,I
115830,515830,Content,95.39,%,A
115831,515831,,,%,I
115832,515832,Content,90.18,%,A
115833,515833,,90.14,%,A
115834,515834,Content,95.16,%,A
115835,515835,Potency,90.47,%,A
115836,515836,,95.89,%,A
115837,515837,,95.68,%,I
115838,515838,,96.22,%,A
115839,515839,Potency,93.84,%,I
115840,515840,,96.05,%,A
115841,515841,Potency,91.37,%,I
115842,515842,Content,96.79,%,I
115843,515843,Content,95.53,%,I
115844,515844,Potency,93.07,%,I
115845,515845,Potency,92.84,%,I
115846,515846,Potency,,%,I
115847,515847,Potency,91.72,%,A
115848,515848,,92.91,%,I
115849,515849,Potency,,%,I
115850,515850,Content,94.28,%,A
115851,515851,Potency,93.7,%,I
115852,515852,Content,97.06,%,I
115853,515853,Content,92.12,%,A
115854,515854,Content,94.67,%,I
115855,515855,Content,95.24,%,A
115856,515856,,93.19,%,I
115857,515857,Content,90.12,%,A
115858,515858,,95.62,%,A
115859,515859,Content,93.73,%,A
115860,515860,Potency,95.64,%,A
115861,515861,Potency,98.22,%,A
115862,515862,Content,99.75,%,I
115863,515863,,90.61,%,I
115864,515864,,99.16,%,I
115865,515865,,98.9,%,I
115866,515866,Potency,91.18,%,A
115867,515867,Content,96.48,%,I
115868,515868,,90.79,%,A
115869,515869,Potency,98.27,%,I
115870,515870,Content,99.53,%,I
115871,515871,Potency,97.44,%,I
115872,515872,Potency,90.6,%,A
115873,515873,Potency,93.76,%,A
115874,515874,Potency,95.46,%,A
115875,515875,Potency,95.47,%,I
115876,515876,,90.14,%,A
115877,515877,Potency,96.55,%,I
115878,515878,Content,94.22,%,I
115879,515879,Content,91.65,%,I
115880,515880,,99.43,%,I
115881,515881,Potency,98.49,%,A
115882,515882,Potency,95.82,%,A
115883,515883,Content,92.58,%,A
115884,515884,Content,94.76,%,I
115885,515885,,91.99,%,A
115886,515886,,91.47,%,I
115887,515887,Potency,98.73,%,A
115888,515888,,97.9,%,A
115889,515889,Potency,91.04,%,I
115890,515890,Content,95.18,%,I
115891,515891,Potency,,%,I
115892,515892,,97.34,%,I
115893,515893,,92.07,%,A
115894,515894,,96.93,%,I
115895,515895,Content,90.2,%,A
115896,515896,,97.89,%,A
115897,515897,Potency,97.44,%,I
115898,515898,Content,94.37,%,A
115899,515899,Potency,,%,A
115900,515900,,99.39,%,I
115901,515901,Potency,94.46,%,A
115902,515902,,92.78,%,I
115903,515903,Potency,96.94,%,I
115904,515904,,94.28,%,A
115905,515905,Content,98.53,%,I
115906,515906,,94.37,%,I
115907,515907,Content,98.76,%,A
115908,515908,Content,97.34,%,A
115909,515909,,99.55,%,A
115910,515910,Potency,98.77,%,A
115911,515911,,,%,A
115912,515912,Potency,98.33,%,A
115913,515913,,95.14,%,I
115914,515914,Potency,93.57,%,I
115915,515915,Potency,97.92,%,A
115916,515916,Potency,93.08,%,A
115917,515917,Potency,99.31,%,A
115918,515918,Potency,99.98,%,A
115919,515919,Content,91.43,%,I
115920,515920,Content,94.14,%,A
115921,515921,Content,96.22,%,A
115922,515922,Content,95.01,%,A
115923,515923,Potency,96.98,%,A
115924,515924,,99.94,%,A
115925,515925,Content,94.84,%,I
115926,515926,Potency,94.03,%,I
115927,515927,Content,96.87,%,I
115928,515928,Potency,95.96,%,A
115929,515929,,93.87,%,I
115930,515930,Content,95.27,%,I
115931,515931,Content,98.93,%,A
115932,515932,Content,,%,A
115933,515933,Content,97.38,%,I
115934,515934,Content,,%,I
115935,515935,Content,,%,A
115936,515936,Potency,95.34,%,A
115937,515937,Potency,92.16,%,I
115938,515938,Potency,97.75,%,A
115939,515939,Content,90.96,%,I
115940,515940,Potency,94.29,%,I
115941,515941,Potency,94.82,%,A
115942,515942,Potency,97.72,%,I
115943,515943,Potency,95.62,%,A
115944,515944,,94.29,%,A
115945,515945,Potency,95.45,%,I
115946,515946,Content,99.26,%,A
115947,515947,Content,97.55,%,I
115948,515948,Content,93.28,%,A
115949,515949,Content,93.48,%,I
115950,515950,Content,98.46,%,I
115951,515951,Content,91.53,%,I
115952,515952,,98.19,%,A
115953,515953,Content,96.13,%,A
115954,515954,Potency,97.06,%,I
115955,515955,Potency,96.35,%,A
115956,515956,,95.63,%,A
115957,515957,Content,,%,I
115958,515958,Content,99.79,%,I
115959,515959,,99.97,%,A
115960,515960,Potency,,%,A
115961,515961,Content,94.65,%,I
115962,515962,Potency,95.81,%,A
115963,515963,Content,91.4,%,I
115964,515964,Content,97.88,%,A
115965,515965,Content,90.7,%,I
115966,515966,Potency,95.03,%,I
115967,515967,Potency,93.47,%,I
115968,515968,,,%,A
115969,515969,Content,90.85,%,A
115970,515970,Potency,98.88,%,I
115971,515971,,92.97,%,I
115972,515972,,92.57,%,A
115973,515973,Potency,,%,A
115974,515974,,95.62,%,A
115975,515975,Content,91.97,%,I
115976,515976,Content,94.6,%,I
115977,515977,,92.67,%,A
115978,515978,Content,,%,I
115979,515979,Content,90.33,%,I
115980,515980,Content,90.21,%,I
115981,515981,Potency,99.3,%,I
115982,515982,Content,95.45,%,A
115983,515983,,99.45,%,I
115984,515984,,93.68,%,I
115985,515985,,,%,I
115986,515986,Potency,96.26,%,I
115987,515987,,94.35,%,I
115988,515988,Content,90.76,%,A
115989,515989,Content,97.75,%,A
115990,515990,Potency,90.2,%,I
115991,515991,,90.57,%,I
115992,515992,Potency,,%,A
115993,515993,Potency,97.39,%,I
115994,515994,,92.11,%,A
115995,515995,,95.06,%,I
115996,515996,Content,,%,I
115997,515997,Content,93.04,%,I
115998,515998,Potency,90.76,%,A
115999,515999,Potency,95.54,%,A
116000,516000,,95.97,%,A
116001,516001,Potency,93.12,%,A
116002,516002,Content,96.18,%,A
116003,516003,,98.73,%,I
116004,516004,Content,,%,I
116005,516005,Content,95.12,%,A
116006,516006,Potency,93.9,%,I
116007,516007,,94.21,%,I
116008,516008,,91.57,%,I
116009,516009,Content,97.88,%,A
116010,516010,,,%,I
116011,516011,Potency,,%,I
116012,516012,,95.3,%,I
116013,516013,Potency,99.66,%,I
116014,516014,Potency,93.11,%,A
116015,516015,,97.3,%,A
116016,516016,Content,97.02,%,I
116017,516017,Content,91.45,%,I
116018,516018,Content,99.12,%,A
116019,516019,Potency,91.73,%,A
