sample_number,test_number,name,entry,units,status
24268,19268,Content,98.45,%,A
24269,19269,Potency,99.31,%,A
24270,19270,Content,91.66,%,A
24271,19271,Potency,96.37,%,A
24272,19272,Content,98.1,%,A
24273,19273,Potency,97.27,%,A
24274,19274,Content,91.73,%,A
24275,19275,Content,90.09,%,A
24276,19276,Potency,92.71,%,A
24277,19277,Content,99.24,%,A
24278,19278,Potency,91.83,%,A
24279,19279,Potency,98.9,%,A
24280,19280,Potency,90.13,%,A
24281,19281,Potency,96.52,%,A
24282,19282,Potency,91.09,%,A
24283,19283,Potency,90.29,%,A
24284,19284,Potency,90.81,%,A
24285,19285,Potency,98.93,%,A
24286,19286,Content,94.1,%,A
24287,19287,Content,94.23,%,A
24288,19288,Content,96.94,%,A
24289,19289,Potency,99.83,%,A
24290,19290,Content,98.19,%,A
24291,19291,Content,97.71,%,A
24292,19292,Potency,96.87,%,A
24293,19293,Potency,99.08,%,A
24294,19294,Potency,99.36,%,A
24295,19295,Potency,99.02,%,A
24296,19296,Potency,92.37,%,A
24297,19297,Potency,91.68,%,A
24298,19298,Potency,90.47,%,A
24299,19299,Potency,97.48,%,A
24300,19300,Potency,98.05,%,A
24301,19301,Potency,91.29,%,A
24302,19302,Content,96.21,%,A
24303,19303,Content,98.7,%,A
24304,19304,Potency,99.88,%,A
24305,19305,Content,99.91,%,A
24306,19306,Content,93.45,%,A
24307,19307,Potency,92.05,%,A
24308,19308,Potency,92.06,%,A
24309,19309,Potency,98.2,%,A
24310,19310,Potency,97.41,%,A
24311,19311,Potency,94.23,%,A
24312,19312,Potency,90.95,%,A
24313,19313,Potency,91.3,%,A
24314,19314,Potency,91.51,%,A
24315,19315,Content,90.56,%,A
24316,19316,Content,97.95,%,A
24317,19317,Potency,91.1,%,A
24318,19318,Potency,94.29,%,A
24319,19319,Potency,94.12,%,A
24320,19320,Potency,98.69,%,A
24321,19321,Content,94.13,%,A
24322,19322,Content,96.05,%,A
24323,19323,Potency,95.98,%,A
24324,19324,Content,97.55,%,A
24325,19325,Potency,95.53,%,A
24326,19326,Content,91.51,%,A
24327,19327,Content,91.41,%,A
24328,19328,Content,99.24,%,A
24329,19329,Potency,98.39,%,A
24330,19330,Potency,94.84,%,A
24331,19331,Content,91.53,%,A
24332,19332,Content,96.01,%,A
24333,19333,Potency,98.28,%,A
24334,19334,Content,96.09,%,A
24335,19335,Content,91.07,%,A
24336,19336,Potency,98.09,%,A
24337,19337,Content,99.32,%,A
24338,19338,Potency,93.23,%,A
24339,19339,Potency,92.22,%,A
24340,19340,Content,90.76,%,A
24341,19341,Potency,93.92,%,A
24342,19342,Potency,97.69,%,A
24343,19343,Content,96.94,%,A
24344,19344,Content,97.76,%,A
24345,19345,Content,99.03,%,A
24346,19346,Content,96.03,%,A
24347,19347,Potency,93.01,%,A
24348,19348,Potency,90.1,%,A
24349,19349,Content,99.29,%,A
24350,19350,Content,91.04,%,A
24351,19351,Content,95.32,%,A
24352,19352,Potency,90.39,%,A
24353,19353,Potency,95.94,%,A
24354,19354,Content,92.0,%,A
24355,19355,Potency,97.5,%,A
24356,19356,Potency,92.5,%,A
24357,19357,Potency,99.83,%,A
24358,19358,Potency,97.06,%,A
24359,19359,Potency,92.59,%,A
24360,19360,Content,98.9,%,A
24361,19361,Content,92.85,%,A
24362,19362,Potency,90.92,%,A
24363,19363,Potency,95.87,%,A
24364,19364,Potency,94.34,%,A
24365,19365,Content,95.77,%,A
24366,19366,Potency,94.9,%,A
24367,19367,Content,92.56,%,A
24368,19368,Potency,93.44,%,A
24369,19369,Content,98.9,%,A
24370,19370,Content,94.46,%,A
24371,19371,Potency,95.65,%,A
24372,19372,Content,90.53,%,A
24373,19373,Content,98.79,%,A
24374,19374,Content,95.55,%,A
24375,19375,Potency,99.31,%,A
24376,19376,Content,96.72,%,A
24377,19377,Potency,98.12,%,A
24378,19378,Potency,92.64,%,A
24379,19379,Content,90.43,%,A
24380,19380,Content,99.33,%,A
24381,19381,Content,95.91,%,A
24382,19382,Potency,94.78,%,A
24383,19383,Potency,99.7,%,A
24384,19384,Content,90.69,%,A
24385,19385,Content,99.61,%,A
24386,19386,Potency,92.57,%,A
24387,19387,Content,95.85,%,A
24388,19388,Potency,99.82,%,A
24389,19389,Potency,95.2,%,A
24390,19390,Potency,90.12,%,A
24391,19391,Content,98.33,%,A
24392,19392,Potency,97.62,%,A
24393,19393,Potency,98.49,%,A
24394,19394,Content,94.15,%,A
24395,19395,Content,97.3,%,A
24396,19396,Content,99.9,%,A
24397,19397,Content,99.9,%,A
24398,19398,Potency,90.36,%,A
24399,19399,Content,98.72,%,A
24400,19400,Potency,90.07,%,A
24401,19401,Content,94.34,%,A
24402,19402,Potency,94.79,%,A
24403,19403,Potency,90.16,%,A
24404,19404,Potency,93.86,%,A
24405,19405,Potency,91.75,%,A
24406,19406,Potency,95.01,%,A
24407,19407,Content,91.85,%,A
24408,19408,Content,96.51,%,A
24409,19409,Potency,93.02,%,A
24410,19410,Content,96.26,%,A
24411,19411,Potency,99.0,%,A
24412,19412,Potency,94.55,%,A
24413,19413,Potency,93.3,%,A
24414,19414,Content,95.19,%,A
24415,19415,Content,90.08,%,A
24416,19416,Potency,98.79,%,A
24417,19417,Content,92.29,%,A
24418,19418,Potency,92.79,%,A
24419,19419,Content,90.29,%,A
24420,19420,Content,94.92,%,A
24421,19421,Content,95.34,%,A
24422,19422,Potency,92.92,%,A
24423,19423,Content,97.16,%,A
24424,19424,Potency,91.8,%,A
24425,19425,Potency,99.29,%,A
24426,19426,Potency,95.67,%,A
24427,19427,Potency,92.79,%,A
24428,19428,Potency,99.84,%,A
24429,19429,Content,91.12,%,A
24430,19430,Content,97.49,%,A
24431,19431,Content,90.03,%,A
24432,19432,Content,90.54,%,A
24433,19433,Content,99.43,%,A
24434,19434,Content,95.54,%,A
24435,19435,Content,94.27,%,A
24436,19436,Content,91.13,%,A
24437,19437,Content,99.53,%,A
24438,19438,Potency,99.29,%,A
24439,19439,Content,91.48,%,A
24440,19440,Potency,95.27,%,A
24441,19441,Potency,97.18,%,A
24442,19442,Potency,92.68,%,A
24443,19443,Potency,99.41,%,A
24444,19444,Content,94.44,%,A
24445,19445,Potency,93.22,%,A
24446,19446,Potency,92.29,%,A
24447,19447,Potency,96.05,%,A
24448,19448,Content,98.5,%,A
24449,19449,Content,99.56,%,A
24450,19450,Potency,90.07,%,A
24451,19451,Potency,92.02,%,A
24452,19452,Potency,98.09,%,A
24453,19453,Content,94.69,%,A
24454,19454,Content,95.25,%,A
24455,19455,Potency,95.67,%,A
24456,19456,Potency,97.16,%,A
24457,19457,Potency,91.28,%,A
24458,19458,Potency,94.08,%,A
24459,19459,Content,91.95,%,A
24460,19460,Potency,95.14,%,A
24461,19461,Potency,93.9,%,A
24462,19462,Potency,91.61,%,A
24463,19463,Potency,90.18,%,A
24464,19464,Potency,92.34,%,A
24465,19465,Content,95.71,%,A
24466,19466,Content,97.03,%,A
24467,19467,Potency,92.69,%,A
24468,19468,Potency,92.44,%,A
24469,19469,Content,94.45,%,A
24470,19470,Potency,97.68,%,A
24471,19471,Potency,95.08,%,A
24472,19472,Content,91.7,%,A
24473,19473,Content,93.02,%,A
24474,19474,Potency,91.64,%,A
24475,19475,Potency,98.56,%,A
24476,19476,Potency,90.52,%,A
24477,19477,Content,99.23,%,A
24478,19478,Content,96.84,%,A
24479,19479,Content,95.79,%,A
24480,19480,Potency,98.95,%,A
24481,19481,Potency,92.51,%,A
24482,19482,Potency,92.56,%,A
24483,19483,Potency,99.32,%,A
24484,19484,Potency,94.75,%,A
24485,19485,Potency,90.69,%,A
24486,19486,Content,94.48,%,A
24487,19487,Content,90.84,%,A
24488,19488,Content,98.71,%,A
24489,19489,Content,93.42,%,A
24490,19490,Content,90.66,%,A
24491,19491,Content,99.33,%,A
24492,19492,Potency,99.07,%,A
24493,19493,Content,91.99,%,A
24494,19494,Potency,92.65,%,A
24495,19495,Content,95.27,%,A
24496,19496,Content,93.9,%,A
24497,19497,Potency,95.51,%,A
24498,19498,Potency,99.85,%,A
24499,19499,Content,92.51,%,A
24500,19500,Content,98.48,%,A
24501,19501,Potency,91.85,%,A
24502,19502,Content,97.66,%,A
24503,19503,Content,98.61,%,A
24504,19504,Potency,97.0,%,A
24505,19505,Potency,93.39,%,A
24506,19506,Potency,90.17,%,A
24507,19507,Content,91.03,%,A
24508,19508,Content,95.92,%,A
24509,19509,Content,98.91,%,A
24510,19510,Content,96.67,%,A
24511,19511,Content,91.32,%,A
24512,19512,Potency,95.28,%,A
24513,19513,Content,94.08,%,A
24514,19514,Content,90.89,%,A
24515,19515,Content,95.16,%,A
24516,19516,Content,91.31,%,A
24517,19517,Content,91.23,%,A
24518,19518,Content,90.66,%,A
24519,19519,Potency,94.11,%,A
24520,19520,Content,94.7,%,A
24521,19521,Content,95.93,%,A
24522,19522,Content,98.17,%,A
24523,19523,Content,98.68,%,A
24524,19524,Content,93.98,%,A
24525,19525,Content,97.52,%,A
24526,19526,Content,91.02,%,A
24527,19527,Potency,96.7,%,A
24528,19528,Potency,91.24,%,A
24529,19529,Content,91.63,%,A
24530,19530,Content,96.54,%,A
24531,19531,Potency,98.62,%,A
24532,19532,Potency,94.46,%,A
24533,19533,Content,97.74,%,A
24534,19534,Potency,90.65,%,A
24535,19535,Content,93.98,%,A
24536,19536,Potency,91.45,%,A
24537,19537,Potency,94.46,%,A
24538,19538,Content,97.48,%,A
24539,19539,Potency,92.15,%,A
24540,19540,Potency,90.88,%,A
24541,19541,Content,93.26,%,A
24542,19542,Content,93.56,%,A
24543,19543,Content,99.35,%,A
24544,19544,Content,95.6,%,A
24545,19545,Content,95.8,%,A
24546,19546,Potency,90.83,%,A
24547,19547,Potency,92.09,%,A
24548,19548,Potency,94.59,%,A
24549,19549,Content,93.91,%,A
24550,19550,Content,98.35,%,A
24551,19551,Content,96.15,%,A
24552,19552,Potency,99.11,%,A
24553,19553,Content,99.86,%,A
24554,19554,Content,95.03,%,A
24555,19555,Potency,90.35,%,A
24556,19556,Potency,97.43,%,A
24557,19557,Content,97.37,%,A
24558,19558,Potency,95.05,%,A
24559,19559,Potency,99.92,%,A
24560,19560,Potency,99.96,%,A
24561,19561,Content,93.87,%,A
24562,19562,Potency,98.1,%,A
24563,19563,Potency,96.53,%,A
24564,19564,Potency,99.9,%,A
24565,19565,Potency,90.17,%,A
24566,19566,Content,94.3,%,A
24567,19567,Content,90.45,%,A
24568,19568,Potency,90.97,%,A
24569,19569,Potency,97.91,%,A
24570,19570,Content,94.23,%,A
24571,19571,Potency,98.3,%,A
24572,19572,Potency,94.92,%,A
24573,19573,Potency,98.66,%,A
24574,19574,Potency,94.46,%,A
24575,19575,Potency,97.68,%,A
24576,19576,Content,91.36,%,A
24577,19577,Content,92.36,%,A
24578,19578,Content,94.59,%,A
24579,19579,Potency,95.76,%,A
24580,19580,Content,91.86,%,A
24581,19581,Content,93.96,%,A
24582,19582,Potency,94.55,%,A
24583,19583,Potency,91.73,%,A
24584,19584,Content,93.88,%,A
24585,19585,Content,94.49,%,A
24586,19586,Potency,95.23,%,A
24587,19587,Potency,93.87,%,A
24588,19588,Potency,91.45,%,A
24589,19589,Content,99.38,%,A
24590,19590,Potency,91.44,%,A
24591,19591,Content,98.89,%,A
24592,19592,Content,93.64,%,A
24593,19593,Potency,98.8,%,A
24594,19594,Potency,98.13,%,A
24595,19595,Potency,95.0,%,A
24596,19596,Potency,95.14,%,A
24597,19597,Content,94.61,%,A
24598,19598,Potency,93.83,%,A
24599,19599,Potency,95.77,%,A
24600,19600,Potency,94.37,%,A
24601,19601,Potency,94.78,%,A
24602,19602,Potency,94.63,%,A
24603,19603,Content,95.61,%,A
24604,19604,Potency,99.99,%,A
24605,19605,Potency,90.49,%,A
24606,19606,Potency,96.95,%,A
24607,19607,Potency,93.17,%,A
24608,19608,Potency,94.33,%,A
24609,19609,Potency,91.83,%,A
24610,19610,Content,94.8,%,A
24611,19611,Potency,93.11,%,A
24612,19612,Potency,98.03,%,A
24613,19613,Content,91.94,%,A
24614,19614,Potency,99.86,%,A
24615,19615,Potency,93.14,%,A
24616,19616,Content,98.13,%,A
24617,19617,Content,95.5,%,A
24618,19618,Content,96.41,%,A
24619,19619,Potency,99.44,%,A
24620,19620,Potency,96.36,%,A
24621,19621,Potency,98.71,%,A
24622,19622,Content,99.77,%,A
24623,19623,Potency,94.39,%,A
24624,19624,Potency,94.62,%,A
24625,19625,Potency,93.19,%,A
24626,19626,Content,92.67,%,A
24627,19627,Potency,98.76,%,A
24628,19628,Potency,91.61,%,A
24629,19629,Content,94.65,%,A
24630,19630,Potency,90.35,%,A
24631,19631,Potency,91.08,%,A
24632,19632,Content,94.25,%,A
24633,19633,Content,91.09,%,A
24634,19634,Content,97.95,%,A
24635,19635,Potency,95.82,%,A
24636,19636,Potency,99.69,%,A
24637,19637,Content,91.77,%,A
24638,19638,Content,92.18,%,A
24639,19639,Content,97.86,%,A
24640,19640,Content,96.38,%,A
24641,19641,Potency,99.47,%,A
24642,19642,Potency,98.51,%,A
24643,19643,Content,98.8,%,A
24644,19644,Content,90.98,%,A
24645,19645,Content,95.17,%,A
24646,19646,Potency,98.18,%,A
24647,19647,Potency,94.08,%,A
24648,19648,Content,93.03,%,A
24649,19649,Content,92.52,%,A
24650,19650,Content,92.44,%,A
24651,19651,Content,92.67,%,A
24652,19652,Potency,91.47,%,A
24653,19653,Potency,91.92,%,A
24654,19654,Potency,97.08,%,A
24655,19655,Content,93.46,%,A
24656,19656,Content,95.09,%,A
24657,19657,Content,95.97,%,A
24658,19658,Potency,99.7,%,A
24659,19659,Potency,93.93,%,A
24660,19660,Potency,95.67,%,A
24661,19661,Potency,97.16,%,A
24662,19662,Content,91.62,%,A
24663,19663,Potency,94.48,%,A
24664,19664,Potency,93.83,%,A
24665,19665,Potency,98.49,%,A
24666,19666,Potency,95.7,%,A
24667,19667,Potency,91.22,%,A
24668,19668,Content,93.72,%,A
24669,19669,Content,91.75,%,A
24670,19670,Content,97.91,%,A
24671,19671,Content,98.9,%,A
24672,19672,Content,99.61,%,A
24673,19673,Content,97.45,%,A
24674,19674,Content,95.17,%,A
24675,19675,Potency,96.25,%,A
24676,19676,Content,98.2,%,A
24677,19677,Potency,91.83,%,A
24678,19678,Potency,95.59,%,A
24679,19679,Potency,98.6,%,A
24680,19680,Content,91.15,%,A
24681,19681,Content,92.36,%,A
24682,19682,Content,92.07,%,A
24683,19683,Content,90.49,%,A
24684,19684,Content,91.07,%,A
24685,19685,Potency,91.31,%,A
24686,19686,Content,99.06,%,A
24687,19687,Content,91.44,%,A
24688,19688,Content,96.37,%,A
24689,19689,Content,92.97,%,A
24690,19690,Content,91.85,%,A
24691,19691,Potency,98.0,%,A
24692,19692,Potency,94.72,%,A
24693,19693,Potency,93.88,%,A
24694,19694,Potency,94.91,%,A
24695,19695,Content,90.94,%,A
24696,19696,Content,99.0,%,A
24697,19697,Content,92.39,%,A
24698,19698,Content,90.9,%,A
24699,19699,Content,90.53,%,A
24700,19700,Potency,97.79,%,A
24701,19701,Potency,98.34,%,A
24702,19702,Content,93.99,%,A
24703,19703,Content,98.4,%,A
24704,19704,Potency,92.22,%,A
24705,19705,Content,93.21,%,A
24706,19706,Potency,99.85,%,A
24707,19707,Content,92.28,%,A
24708,19708,Potency,96.81,%,A
24709,19709,Content,99.69,%,A
24710,19710,Potency,92.83,%,A
24711,19711,Content,93.18,%,A
24712,19712,Potency,99.35,%,A
24713,19713,Content,99.29,%,A
24714,19714,Content,95.74,%,A
24715,19715,Content,96.03,%,A
24716,19716,Content,98.36,%,A
24717,19717,Potency,91.65,%,A
24718,19718,Content,96.36,%,A
24719,19719,Content,91.99,%,A
24720,19720,Potency,96.1,%,A
24721,19721,Content,97.24,%,A
24722,19722,Potency,99.38,%,A
24723,19723,Content,96.41,%,A
24724,19724,Content,90.75,%,A
24725,19725,Potency,91.15,%,A
24726,19726,Content,94.51,%,A
24727,19727,Potency,94.34,%,A
24728,19728,Potency,90.07,%,A
24729,19729,Potency,95.0,%,A
24730,19730,Content,90.09,%,A
24731,19731,Potency,92.89,%,A
24732,19732,Potency,95.78,%,A
24733,19733,Content,91.89,%,A
24734,19734,Potency,94.87,%,A
24735,19735,Potency,95.1,%,A
24736,19736,Content,92.81,%,A
24737,19737,Potency,94.37,%,A
24738,19738,Potency,90.55,%,A
24739,19739,Content,93.08,%,A
24740,19740,Potency,93.04,%,A
24741,19741,Content,90.55,%,A
24742,19742,Potency,92.12,%,A
24743,19743,Potency,90.82,%,A
24744,19744,Content,96.28,%,A
24745,19745,Content,97.63,%,A
24746,19746,Potency,99.09,%,A
24747,19747,Potency,92.59,%,A
24748,19748,Content,97.85,%,A
24749,19749,Potency,93.83,%,A
24750,19750,Potency,92.39,%,A
24751,19751,Potency,90.49,%,A
24752,19752,Content,91.83,%,A
24753,19753,Potency,99.58,%,A
24754,19754,Content,92.25,%,A
24755,19755,Content,90.61,%,A
24756,19756,Content,97.08,%,A
24757,19757,Potency,99.2,%,A
24758,19758,Potency,98.63,%,A
24759,19759,Content,92.48,%,A
24760,19760,Content,92.3,%,A
24761,19761,Potency,90.34,%,A
24762,19762,Content,98.89,%,A
24763,19763,Potency,94.72,%,A
24764,19764,Content,98.0,%,A
24765,19765,Potency,95.03,%,A
24766,19766,Potency,94.01,%,A
24767,19767,Content,91.16,%,A
24768,19768,Content,92.15,%,A
24769,19769,Potency,97.53,%,A
24770,19770,Content,92.19,%,A
24771,19771,Potency,96.02,%,A
24772,19772,Content,97.99,%,A
24773,19773,Potency,95.8,%,A
24774,19774,Content,91.49,%,A
24775,19775,Content,90.15,%,A
24776,19776,Potency,91.79,%,A
24777,19777,Content,96.67,%,A
24778,19778,Potency,95.46,%,A
24779,19779,Potency,93.31,%,A
24780,19780,Potency,94.43,%,A
24781,19781,Content,98.96,%,A
24782,19782,Potency,94.53,%,A
24783,19783,Potency,95.26,%,A
24784,19784,Potency,94.35,%,A
24785,19785,Content,93.9,%,A
24786,19786,Content,90.44,%,A
24787,19787,Potency,99.0,%,A
24788,19788,Content,96.09,%,A
24789,19789,Content,91.54,%,A
24790,19790,Potency,98.09,%,A
24791,19791,Content,90.79,%,A
24792,19792,Content,90.5,%,A
24793,19793,Potency,98.96,%,A
24794,19794,Content,99.05,%,A
24795,19795,Potency,99.15,%,A
24796,19796,Potency,94.21,%,A
24797,19797,Content,94.66,%,A
24798,19798,Content,90.44,%,A
24799,19799,Content,92.17,%,A
24800,19800,Potency,92.06,%,A
24801,19801,Content,94.47,%,A
24802,19802,Potency,95.58,%,A
24803,19803,Potency,95.64,%,A
24804,19804,Potency,91.32,%,A
24805,19805,Potency,96.1,%,A
24806,19806,Content,97.71,%,A
24807,19807,Content,92.39,%,A
24808,19808,Content,91.45,%,A
24809,19809,Content,91.77,%,A
24810,19810,Content,90.71,%,A
24811,19811,Content,100.0,%,A
24812,19812,Potency,94.61,%,A
24813,19813,Potency,99.72,%,A
24814,19814,Content,91.61,%,A
24815,19815,Potency,96.93,%,A
24816,19816,Content,96.04,%,A
24817,19817,Potency,94.23,%,A
24818,19818,Content,94.0,%,A
24819,19819,Potency,91.57,%,A
24820,19820,Potency,92.12,%,A
24821,19821,Potency,93.51,%,A
24822,19822,Content,92.25,%,A
24823,19823,Content,96.55,%,A
24824,19824,Content,91.87,%,A
24825,19825,Content,99.14,%,A
24826,19826,Content,92.6,%,A
24827,19827,Content,97.97,%,A
24828,19828,Content,95.77,%,A
24829,19829,Potency,90.27,%,A
24830,19830,Content,98.51,%,A
24831,19831,Potency,90.49,%,A
24832,19832,Potency,94.97,%,A
24833,19833,Potency,93.45,%,A
24834,19834,Content,97.42,%,A
24835,19835,Potency,90.72,%,A
24836,19836,Potency,90.79,%,A
24837,19837,Content,94.08,%,A
24838,19838,Potency,92.48,%,A
24839,19839,Potency,99.65,%,A
24840,19840,Content,90.98,%,A
24841,19841,Content,96.04,%,A
24842,19842,Content,92.28,%,A
24843,19843,Potency,97.68,%,A
24844,19844,Potency,95.32,%,A
24845,19845,Content,97.38,%,A
24846,19846,Content,99.62,%,A
24847,19847,Potency,99.34,%,A
24848,19848,Content,93.63,%,A
24849,19849,Potency,94.96,%,A
24850,19850,Content,94.46,%,A
24851,19851,Potency,90.08,%,A
24852,19852,Potency,97.83,%,A
24853,19853,Potency,92.04,%,A
24854,19854,Content,90.5,%,A
24855,19855,Potency,92.72,%,A
24856,19856,Content,97.68,%,A
24857,19857,Potency,96.72,%,A
24858,19858,Potency,98.37,%,A
24859,19859,Content,95.61,%,A
24860,19860,Content,97.08,%,A
24861,19861,Potency,95.71,%,A
24862,19862,Potency,92.38,%,A
24863,19863,Content,92.16,%,A
24864,19864,Potency,98.36,%,A
24865,19865,Potency,97.29,%,A
24866,19866,Potency,97.39,%,A
24867,19867,Potency,95.79,%,A
24868,19868,Content,96.11,%,A
24869,19869,Content,99.27,%,A
24870,19870,Potency,98.11,%,A
24871,19871,Potency,98.0,%,A
24872,19872,Potency,91.47,%,A
24873,19873,Potency,97.34,%,A
24874,19874,Content,97.04,%,A
24875,19875,Potency,93.59,%,A
24876,19876,Potency,93.85,%,A
24877,19877,Potency,96.9,%,A
24878,19878,Content,90.08,%,A
24879,19879,Content,95.01,%,A
24880,19880,Content,90.43,%,A
24881,19881,Potency,92.52,%,A
24882,19882,Potency,95.62,%,A
24883,19883,Content,90.3,%,A
24884,19884,Potency,94.58,%,A
24885,19885,Potency,92.16,%,A
24886,19886,Potency,92.85,%,A
24887,19887,Potency,91.12,%,A
24888,19888,Content,99.8,%,A
24889,19889,Potency,97.9,%,A
24890,19890,Content,95.91,%,A
24891,19891,Potency,92.09,%,A
24892,19892,Potency,92.95,%,A
24893,19893,Content,97.88,%,A
24894,19894,Content,99.5,%,A
24895,19895,Potency,97.17,%,A
24896,19896,Potency,92.75,%,A
24897,19897,Potency,95.05,%,A
24898,19898,Content,91.24,%,A
24899,19899,Potency,98.28,%,A
24900,19900,Content,99.43,%,A
24901,19901,Content,91.98,%,A
24902,19902,Potency,93.64,%,A
24903,19903,Content,96.16,%,A
24904,19904,Potency,94.36,%,A
24905,19905,Content,93.79,%,A
24906,19906,Potency,90.58,%,A
24907,19907,Content,98.23,%,A
24908,19908,Content,96.71,%,A
24909,19909,Potency,95.6,%,A
24910,19910,Potency,95.69,%,A
24911,19911,Potency,90.52,%,A
24912,19912,Content,90.29,%,A
24913,19913,Potency,99.7,%,A
24914,19914,Potency,99.49,%,A
24915,19915,Potency,97.02,%,A
24916,19916,Potency,99.43,%,A
24917,19917,Potency,93.59,%,A
24918,19918,Potency,99.23,%,A
24919,19919,Content,91.63,%,A
24920,19920,Content,90.27,%,A
24921,19921,Potency,93.96,%,A
24922,19922,Potency,92.55,%,A
24923,19923,Potency,91.39,%,A
24924,19924,Potency,94.45,%,A
24925,19925,Potency,99.08,%,A
24926,19926,Content,93.33,%,A
24927,19927,Potency,98.79,%,A
24928,19928,Content,95.4,%,A
24929,19929,Potency,92.92,%,A
24930,19930,Content,95.87,%,A
24931,19931,Potency,99.59,%,A
24932,19932,Content,97.84,%,A
24933,19933,Potency,94.96,%,A
24934,19934,Potency,93.6,%,A
24935,19935,Content,97.05,%,A
24936,19936,Content,97.05,%,A
24937,19937,Content,96.75,%,A
24938,19938,Potency,92.83,%,A
24939,19939,Content,90.13,%,A
24940,19940,Potency,97.59,%,A
24941,19941,Potency,93.99,%,A
24942,19942,Content,91.31,%,A
24943,19943,Potency,95.36,%,A
24944,19944,Content,98.35,%,A
24945,19945,Content,96.8,%,A
24946,19946,Potency,92.05,%,A
24947,19947,Potency,94.12,%,A
24948,19948,Content,98.61,%,A
24949,19949,Content,92.65,%,A
24950,19950,Content,91.99,%,A
24951,19951,Content,98.75,%,A
24952,19952,Potency,95.06,%,A
24953,19953,Potency,95.78,%,A
24954,19954,Potency,99.71,%,A
24955,19955,Content,99.97,%,A
24956,19956,Potency,93.12,%,A
24957,19957,Potency,93.63,%,A
24958,19958,Content,92.67,%,A
24959,19959,Content,90.26,%,A
24960,19960,Content,96.02,%,A
24961,19961,Potency,96.43,%,A
24962,19962,Potency,93.59,%,A
24963,19963,Potency,99.25,%,A
24964,19964,Potency,97.33,%,A
24965,19965,Content,93.01,%,A
24966,19966,Potency,97.32,%,A
24967,19967,Content,96.4,%,A
24968,19968,Content,99.72,%,A
24969,19969,Potency,97.06,%,A
24970,19970,Content,98.39,%,A
24971,19971,Potency,94.12,%,A
24972,19972,Potency,96.53,%,A
24973,19973,Potency,92.01,%,A
24974,19974,Potency,92.69,%,A
24975,19975,Potency,96.92,%,A
24976,19976,Potency,91.03,%,A
24977,19977,Potency,96.88,%,A
24978,19978,Content,91.37,%,A
24979,19979,Content,99.63,%,A
24980,19980,Content,92.3,%,A
24981,19981,Content,99.33,%,A
24982,19982,Content,98.73,%,A
24983,19983,Content,97.65,%,A
24984,19984,Potency,92.16,%,A
24985,19985,Content,95.76,%,A
24986,19986,Potency,95.51,%,A
24987,19987,Content,93.2,%,A
24988,19988,Content,93.38,%,A
24989,19989,Content,91.42,%,A
24990,19990,Potency,95.55,%,A
24991,19991,Content,95.59,%,A
24992,19992,Content,94.26,%,A
24993,19993,Potency,92.14,%,A
24994,19994,Potency,95.57,%,A
24995,19995,Potency,92.52,%,A
24996,19996,Potency,93.83,%,A
24997,19997,Content,99.34,%,A
24998,19998,Content,97.42,%,A
24999,19999,Potency,96.69,%,A
25000,20000,Content,92.24,%,A
25001,20001,Potency,93.77,%,A
25002,20002,Content,91.86,%,A
25003,20003,Potency,98.91,%,A
25004,20004,Content,94.61,%,A
25005,20005,Potency,94.41,%,A
25006,20006,Potency,92.44,%,A
25007,20007,Potency,90.19,%,A
25008,20008,Content,92.87,%,A
25009,20009,Content,95.55,%,A
25010,20010,Content,91.22,%,A
25011,20011,Content,97.92,%,A
25012,20012,Potency,99.13,%,A
25013,20013,Potency,93.16,%,A
25014,20014,Content,98.88,%,A
25015,20015,Potency,94.47,%,A
25016,20016,Content,96.13,%,A
25017,20017,Content,94.88,%,A
25018,20018,Content,92.87,%,A
25019,20019,Potency,94.11,%,A
25020,20020,Potency,98.89,%,A
25021,20021,Content,99.71,%,A
25022,20022,Content,99.69,%,A
25023,20023,Content,92.45,%,A
25024,20024,Content,91.88,%,A
25025,20025,Potency,96.22,%,A
25026,20026,Content,97.26,%,A
25027,20027,Content,90.07,%,A
25028,20028,Content,93.55,%,A
25029,20029,Potency,94.49,%,A
25030,20030,Content,92.8,%,A
25031,20031,Content,98.31,%,A
25032,20032,Potency,96.12,%,A
25033,20033,Content,96.28,%,A
25034,20034,Content,99.8,%,A
25035,20035,Content,98.9,%,A
25036,20036,Potency,96.12,%,A
25037,20037,Potency,93.28,%,A
25038,20038,Content,97.06,%,A
25039,20039,Content,92.72,%,A
25040,20040,Potency,94.23,%,A
25041,20041,Content,97.17,%,A
25042,20042,Potency,95.94,%,A
25043,20043,Potency,94.43,%,A
25044,20044,Content,90.65,%,A
25045,20045,Content,93.17,%,A
25046,20046,Content,93.38,%,A
25047,20047,Content,91.54,%,A
25048,20048,Content,94.13,%,A
25049,20049,Content,90.68,%,A
25050,20050,Content,92.44,%,A
25051,20051,Content,97.84,%,A
25052,20052,Potency,93.99,%,A
25053,20053,Content,93.18,%,A
25054,20054,Potency,97.93,%,A
25055,20055,Content,91.38,%,A
25056,20056,Potency,98.78,%,A
25057,20057,Potency,90.73,%,A
25058,20058,Content,90.35,%,A
25059,20059,Content,93.68,%,A
25060,20060,Content,96.47,%,A
25061,20061,Content,98.1,%,A
25062,20062,Potency,90.81,%,A
25063,20063,Content,90.94,%,A
25064,20064,Potency,94.07,%,A
25065,20065,Potency,97.55,%,A
